Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Touch Detective: Nameko Shigeru,3DS,2013,Adventure,Success,0,0,0.07,0,0.07,,,,,,
PhotoKano,PSV,2013,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07,,,,,,
Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Adventure,5pb,0,0,0.06,0,0.06,,,,,,
Kyoukai Senjou no Horizon Portable,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.05,0,0.05,,,,,,
Detective Conan: Marionette Symphony,3DS,2013,Adventure,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
Rain (2013),PS3,2013,Adventure,Sony Computer Entertainment,0,0,0.05,0,0.05,,,,,,
Date A Live: Rine Utopia,PS3,2013,Adventure,Compile Heart,0,0,0.04,0,0.04,,,,,,
Norn9: Norn + Nonette,PSP,2013,Adventure,Idea Factory,0,0,0.04,0,0.04,,,,,,
Diabolik Lovers: More Blood,PSP,2013,Adventure,Idea Factory,0,0,0.03,0,0.03,,,,,,
Toaru Majutsu no Kagaku no Ensemble,PSP,2013,Adventure,Namco Bandai Games,0,0,0.03,0,0.03,,,,,,
Brothers Conflict: Brilliant Blue,PSP,2013,Adventure,Idea Factory,0,0,0.03,0,0.03,,,,,,
Renai 0 Kilometer,PSP,2013,Adventure,Alchemist,0,0,0.03,0,0.03,,,,,,
Kamigami no Asobi,PSP,2013,Adventure,Broccoli,0,0,0.03,0,0.03,,,,,,
D.C. III: Da Capo III,PSP,2013,Adventure,Kadokawa Games,0,0,0.03,0,0.03,,,,,,
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
Bella Sara 2 - The Magic of Drasilmare,3DS,2013,Adventure,Big Ben Interactive,0,0.02,0,0,0.02,,,,,,
Urakata Hakuoki,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Steins;Gate: Senkei Kousoku no Phonogram,X360,2013,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
HatsuKare * Renai Debut Sengen!,PSP,2013,Adventure,FuRyu,0,0,0.02,0,0.02,,,,,,
Shiratsuyu no Kai,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Toki no Kizuna: Hanayui Tsuzuri,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Saki: Achiga-Hen Portable,PSP,2013,Adventure,Alchemist,0,0,0.02,0,0.02,,,,,,
Vitamin R,PSP,2013,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,
Ro-Kyu-Bu! Lost Secret,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,
Meiji Toukyou Renka,PSP,2013,Adventure,Broccoli,0,0,0.02,0,0.02,,,,,,
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
White Album 2: Shiawase no Mukougawa,PSV,2013,Adventure,Aqua Plus,0,0,0.02,0,0.02,,,,,,
Arcana Famiglia 2,PSP,2013,Adventure,Comfort,0,0,0.02,0,0.02,,,,,,
Accel World: Kasoku no Chouten,PS3,2013,Adventure,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
1/2 Summer +,PSP,2013,Adventure,Kaga Create,0,0,0.01,0,0.01,,,,,,
Accel World: Kasoku no Chouten,PSP,2013,Adventure,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,
Isshoni Gohan. Portable,PSP,2013,Adventure,Boost On,0,0,0.01,0,0.01,,,,,,
Sakura-Sou no Pet na Kanojo,PSP,2013,Adventure,Kadokawa Games,0,0,0.01,0,0.01,,,,,,
Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01,,,,,,
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0,0,0.01,0,0.01,,,,,,
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0,0,0.01,0,0.01,,,,,,
Getsuei Gakuen: kou,PSV,2013,Adventure,Arc System Works,0,0,0.01,0,0.01,,,,,,
Romeo Vs. Juliet,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01,,,,,,
Onigokko! Portable,PSP,2013,Adventure,Alchemist,0,0,0.01,0,0.01,,,,,,
Grisaia no Kajitsu: La Fruit de la Grisaia,PSP,2013,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
The Walking Dead: Season One,PS4,2014,Adventure,Telltale Games,0.12,0.25,0.02,0.07,0.46,,,,,,
Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.09,0.14,0,0.04,0.27,,,,,,
The Walking Dead: Season Two,PS4,2014,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.25,,,,,,
The Walking Dead: Season Two,PS3,2014,Adventure,Telltale Games,0.09,0.06,0,0.03,0.19,,,,,,
The Walking Dead: Season One,XOne,2014,Adventure,Telltale Games,0.08,0.06,0,0.01,0.16,,,,,,
The Walking Dead: Season Two,XOne,2014,Adventure,Telltale Games,0.08,0.05,0,0.01,0.14,,,,,,
Aikatsu! 365 Idol Days,3DS,2014,Adventure,Namco Bandai Games,0,0,0.13,0,0.13,,,,,,
Fate/hollow ataraxia,PSV,2014,Adventure,Type-Moon,0,0,0.1,0,0.1,,,,,,
The Walking Dead: Season Two,X360,2014,Adventure,Telltale Games,0.04,0.05,0,0.01,0.1,,,,,,
The Walking Dead: Season Two,PSV,2014,Adventure,Telltale Games,0.07,0,0.01,0.02,0.1,,,,,,
Code:Realize - Sousei no Himegimi,PSV,2014,Adventure,Idea Factory,0.05,0,0.03,0.02,0.1,,,,,,
The Wolf Among Us,PS3,2014,Adventure,Telltale Games,0.05,0.02,0,0.02,0.09,,,8.2,48,,
Sherlock Holmes: Crimes & Punishments,XOne,2014,Adventure,Focus Home Interactive,0.03,0.04,0,0.01,0.08,,,,,,
Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,2014,Adventure,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,
Sherlock Holmes: Crimes & Punishments,PS3,2014,Adventure,Focus Home Interactive,0.03,0.03,0,0.01,0.07,,,,,,
12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,0,0,0.07,0,0.07,,,,,,
Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,2014,Adventure,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,
Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Adventure,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,
Sherlock Holmes: Crimes & Punishments,X360,2014,Adventure,Focus Home Interactive,0.03,0.02,0,0,0.05,,,,,,
Sherlock Holmes: Crimes & Punishments,PC,2014,Adventure,Focus Home Interactive,0,0.05,0,0,0.05,,,,,,
Shin Hayarigami,PSV,2014,Adventure,Nippon Ichi Software,0,0,0.05,0,0.05,,,,,,
Hakuouki SSL: Sweet School Life,PSV,2014,Adventure,Idea Factory,0,0,0.05,0,0.05,,,,,,
Amagami,PSV,2014,Adventure,Kadokawa Games,0,0,0.04,0,0.04,,,,,,
Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,2014,Adventure,Happinet,0,0,0.04,0,0.04,,,,,,
Shin Hayarigami,PS3,2014,Adventure,Nippon Ichi Software,0,0,0.04,0,0.04,,,,,,
Infinite Stratos 2: Ignition Hearts,PSV,2014,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
Great Edo Blacksmith,PSV,2014,Adventure,Nippon Ichi Software,0,0,0.03,0,0.03,,,,,,
Nisekoi: Yomeiri!?,PSV,2014,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03,,,,,,
Infinite Stratos 2: Ignition Hearts,PS3,2014,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
AMNESIA World,PSV,2014,Adventure,Idea Factory,0,0,0.03,0,0.03,,,,,,
Senjou no Waltz,PSV,2014,Adventure,Idea Factory,0,0,0.03,0,0.03,,,,,,
Date A Live: Arusu Install,PS3,2014,Adventure,Compile Heart,0,0,0.02,0,0.02,,,,,,
Gakuen K: Wonderful School Days,PSP,2014,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
CV Casting Voice,PS3,2014,Adventure,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,
Robotics;Notes,PSV,2014,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
Dream C Club: GoGo ,PS3,2014,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,
Kadenz fermata//Akkord:fortissimo,PSV,2014,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
Kiss Bell,PSV,2014,Adventure,Giga,0,0,0.02,0,0.02,,,,,,
Adventure Time: The Secret of the Nameless ,3DS,2014,Adventure,Little Orbit,0.01,0,0,0,0.02,,,,,,
Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,
Shinobi Koutsutsu,PSP,2014,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Psycho-Pass,XOne,2014,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Rewrite,PSV,2014,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
Marginal #4: Idol of Supernova,PSV,2014,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Hanayamata: Yosakoi Live,PSV,2014,Adventure,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,
Adventure Time: The Secret of the Nameless ,X360,2014,Adventure,Little Orbit,0.01,0,0,0,0.01,,,,,,
Ro-Kyu-Bu! Secret Photo Op,PSV,2014,Adventure,Kadokawa Games,0,0,0.01,0,0.01,,,,,,
Chaos;Head Noah,PSV,2014,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Binary Star,PSV,2014,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Touch Detective 3: Does Funghi Dream of Bananas?,3DS,2014,Adventure,Success,0,0,0.01,0,0.01,,,,,,
SoniPro,3DS,2014,Adventure,imageepoch Inc.,0,0,0.01,0,0.01,,,,,,
Golden Time: Vivid Memories,PSV,2014,Adventure,ASCII Media Works,0,0,0.01,0,0.01,,,,,,
Heart no Kuni no Alice: Wonderful Twin World,PSP,2014,Adventure,Quinrose,0,0,0.01,0,0.01,,,,,,
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014,Adventure,Views,0,0,0.01,0,0.01,,,,,,
Satomi Hakkenden: Hachi Tamanoki,PSP,2014,Adventure,Quinrose,0,0,0.01,0,0.01,,,,,,
Dramatical Murder Re:code,PSV,2014,Adventure,Nitroplus,0,0,0.01,0,0.01,,,,,,
Hanasaku Manimani,PSV,2014,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Minecraft: Story Mode,X360,2015,Adventure,Mojang,0.48,0.33,0,0.08,0.88,,,,,,
Minecraft: Story Mode,PS4,2015,Adventure,Mojang,0.25,0.33,0,0.11,0.69,,,,,,
Minecraft: Story Mode,PS3,2015,Adventure,Mojang,0.27,0.31,0,0.11,0.69,,,,,,
Minecraft: Story Mode,XOne,2015,Adventure,Mojang,0.3,0.21,0,0.05,0.56,,,,,,
Yomawari,PSV,2015,Adventure,Nippon Ichi Software,0.02,0.02,0.06,0.01,0.11,,,,,,
Minecraft: Story Mode,PC,2015,Adventure,Mojang,0.02,0.06,0,0.01,0.09,,,,,,
The Seven Deadly Sins: Unjust Sin,3DS,2015,Adventure,Namco Bandai Games,0,0,0.08,0,0.08,,,,,,
Utawarerumono: Itsuwari no Kamen,PSV,2015,Adventure,Aqua Plus,0,0,0.07,0,0.07,,,,,,
Utawarerumono: Itsuwari no Kamen,PS4,2015,Adventure,Aqua Plus,0,0,0.06,0,0.06,,,,,,
Chaos;Child,PSV,2015,Adventure,5pb,0,0,0.05,0,0.05,,,,,,
To Heart 2: Dungeon Travelers,PSV,2015,Adventure,Aqua Plus,0,0,0.05,0,0.05,,,,,,
Game of Thrones (Telltale),PS4,2015,Adventure,Telltale Games,0.04,0,0,0.01,0.05,,,,,,
Utawarerumono: Itsuwari no Kamen,PS3,2015,Adventure,Aqua Plus,0,0,0.05,0,0.05,,,,,,
Game of Thrones (Telltale),PS3,2015,Adventure,Telltale Games,0.02,0.02,0,0.01,0.04,,,,,,
Corpse Party: Blood Covered - Repeated Fear,3DS,2015,Adventure,5pb,0,0,0.04,0,0.04,,,,,,
Game of Thrones (Telltale),XOne,2015,Adventure,Telltale Games,0.03,0,0,0,0.03,,,,,,
Game of Thrones (Telltale),X360,2015,Adventure,Telltale Games,0.02,0,0,0,0.03,,,,,,
Alia's Carnival! Sacrament,PSV,2015,Adventure,dramatic create,0,0,0.03,0,0.03,,,,,,
Renai Revenge,PSV,2015,Adventure,TGL,0,0,0.03,0,0.03,,,,,,
OZMAFIA!! -vivace-,PSV,2015,Adventure,dramatic create,0,0,0.03,0,0.03,,,,,,
Parfait,PSV,2015,Adventure,TGL,0,0,0.03,0,0.03,,,,,,
The Great Mystery Hidden Object Package 5,PC,2015,Adventure,Rondomedia,0,0.03,0,0,0.03,,,,,,
Kisuato,PSV,2015,Adventure,TGL,0,0,0.03,0,0.03,,,,,,
Steins;Gate 0,PS3,2015,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,2015,Adventure,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,
Diabolik Lovers: More Blood,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Net High,PSV,2015,Adventure,Marvelous Games,0,0,0.02,0,0.02,,,,,,
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,Adventure,dramatic create,0,0,0.02,0,0.02,,,,,,
Amatsumi Sora ni! Kumo no Hatate ni,PSV,2015,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,
Prince of Stride,PSV,2015,Adventure,Kadokawa Games,0,0,0.02,0,0.02,,,,,,
Root Infinity Rexx,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Kaleidoeve,PSV,2015,Adventure,HuneX,0,0,0.02,0,0.02,,,,,,
I Doll U,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Hitotsu Tobashi Renai V,PSV,2015,Adventure,Kaga Create,0,0,0.01,0,0.01,,,,,,
Kurogane Kaikitan,PSV,2015,Adventure,Minato Station,0,0,0.01,0,0.01,,,,,,
Chaos;Child,PS4,2015,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Chaos;Child,PS3,2015,Adventure,5pb,0,0,0.01,0,0.01,,,,,,
Kiniro no Corda 3,3DS,2015,Adventure,Tecmo Koei,0,0,0.01,0,0.01,,,,,,
Rise of the Tomb Raider,PS4,2016,Adventure,Square Enix,0.23,0.53,0.04,0.14,0.94,,,,,,
Ace Attorney 6,3DS,2016,Adventure,Capcom,0,0,0.27,0,0.27,,,,,,
Yakuza Kiwami,PS3,2016,Adventure,Sega,0,0,0.12,0,0.12,,,,,,
Batman: A Telltale Game Series,PS4,2016,Adventure,Telltale Games,0.03,0.05,0,0.01,0.09,,,,,,
Corpse Party: Back to School Edition,3DS,2016,Adventure,Xseed Games,0.05,0,0,0.01,0.06,,,,,,
Batman: A Telltale Game Series,PS3,2016,Adventure,Telltale Games,0.01,0.04,0,0.01,0.05,,,,,,
12-Sai. Koisuru Diary,3DS,2016,Adventure,Happinet,0,0,0.05,0,0.05,,,,,,
 Haikyu!! Cross Team Match!,3DS,2016,Adventure,Namco Bandai Games,0,0,0.04,0,0.04,,,,,,
Batman: A Telltale Game Series,X360,2016,Adventure,Telltale Games,0.01,0.02,0,0,0.03,,,,,,
Ao no Kanata no Four Rhythm,PSV,2016,Adventure,Unknown,0,0,0.03,0,0.03,,,,,,
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku,PSV,2016,Adventure,5pb,0,0,0.03,0,0.03,,,,,,
Diabolik Lovers: Lunatic Parade,PSV,2016,Adventure,Idea Factory,0,0,0.03,0,0.03,,,,,,
Loading Human,PS4,2016,Adventure,FuRyu Corporation,0.01,0.01,0,0,0.03,,,,,,
Reco Love: Blue Ocean,PSV,2016,Adventure,Kadokawa Games,0,0,0.02,0,0.02,,,,,,
Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,
Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,2016,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
Hakuoki: Shinkai - Hana no Shou,PSV,2016,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,2016,Adventure,N/A,0,0,0.02,0,0.02,,,,,,
Taishou Moebius Line Vitable,PSV,2016,Adventure,dramatic create,0,0,0.02,0,0.02,,,,,,
MuvLuv Double Pack,PSV,2016,Adventure,5pb,0,0,0.02,0,0.02,,,,,,
Shin Hayarigami 2,PSV,2016,Adventure,Nippon Ichi Software,0,0,0.02,0,0.02,,,,,,
Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,
Wand of Fortune R,PSV,2016,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,
Shitsuji ga Aruji o Erabu Toki,PSV,2016,Adventure,Unknown,0,0,0.01,0,0.01,,,,,,
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,PSV,2016,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
Kamigami no Asobi InFinite,PSV,2016,Adventure,Broccoli,0,0,0.01,0,0.01,,,,,,
Shin Hayarigami 2,PS4,2016,Adventure,Nippon Ichi Software,0,0,0.01,0,0.01,,,,,,
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,PSV,2016,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
Taishou x Alice: All in One,PSV,2016,Adventure,Prototype,0,0,0.01,0,0.01,,,,,,
7'scarlet,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Strawberry Nauts,PSV,2016,Adventure,Unknown,0,0,0.01,0,0.01,,,,,,
Haitaka no Psychedelica,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01,,,,,,
Corpse Party: Book of Shadows,PSP,2011,Adventure,5pb,0,0,0.04,0,0.04,67,23,8.2,50,5pb,M
Steins;Gate,PSV,2013,Adventure,PQube,0.04,0.04,0,0.02,0.1,83,16,9.2,87,5pb,M
Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0.03,0.18,60,19,7.4,58,5pb,M
Steins;Gate 0,PSV,2015,Adventure,PQube,0,0.03,0.05,0.01,0.09,86,7,9.3,20,5pb,M
Steins;Gate 0,PS4,2015,Adventure,PQube,0,0,0.05,0,0.05,81,17,8.3,29,5pb,M
Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.03,0,0,0.01,0.04,72,26,8.3,19,5pb,T
Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,Nippon Ichi Software,0,0.01,0.01,0,0.02,64,11,7.3,10,5pb,T
Doki-Doki Universe,PSV,2013,Adventure,Sony Computer Entertainment,0,0.01,0,0,0.01,66,7,5.7,16,SCEA,E10+
Catherine,PS3,2011,Adventure,Deep Silver,0.3,0.14,0.2,0.06,0.7,79,61,8.1,372,Atlus,M
Catherine,X360,2011,Adventure,Deep Silver,0.2,0.06,0.03,0.02,0.31,82,39,7.9,153,Atlus,M
Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.06,0.4,93,4,9,255,Konami,M
Steins;Gate,PS3,2012,Adventure,PQube,0.01,0.02,0.02,0.01,0.06,83,8,8.7,51,Nitro+,M
James Noir's Hollywood Crimes,3DS,2011,Adventure,Ubisoft,0.07,0.07,0,0.01,0.15,60,22,6.6,5,Ubisoft,T
NCIS,X360,2011,Adventure,Ubisoft,0.1,0.02,0,0.01,0.14,35,11,4.7,7,Ubisoft,T
NCIS,Wii,2011,Adventure,Ubisoft,0.08,0.04,0,0.01,0.13,,,,,Ubisoft,T
NCIS,PS3,2011,Adventure,Ubisoft,0.07,0.04,0,0.02,0.12,50,4,4,4,Ubisoft,T
NCIS 3D,3DS,2011,Adventure,Ubisoft,0.06,0.04,0,0.01,0.11,,,,,Ubisoft,T
NCIS,PC,2011,Adventure,Ubisoft,0.01,0.02,0,0.01,0.04,,,,,Ubisoft,T
Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,0.03,0,0,0,0.03,88,15,8.8,188,ChunSoft,M
The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01,0.07,63,9,8.6,7,KING Art,
The Book of Unwritten Tales 2,WiiU,2016,Adventure,Nordic Games,0,0.01,0,0,0.01,,,,,KING Art,T
Root Letter,PSV,2016,Adventure,PQube,0,0.03,0.01,0.01,0.05,78,6,7.8,6,Kadokawa,M
Root Letter,PS4,2016,Adventure,PQube,0,0,0.01,0,0.01,69,13,7.5,11,Kadokawa,
Agatha Christie's The ABC Murders,PS4,2016,Adventure,Microids,0.01,0.01,0,0,0.03,67,17,6.2,12,Microids,T
Agatha Christie's The ABC Murders,XOne,2016,Adventure,Microids,0.01,0,0,0,0.01,66,7,7.5,8,Microids,
LEGO Legends of Chima: Laval's Journey,3DS,2013,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0,0.03,0.31,65,5,3.6,7,TT Games,E10+
LEGO Legends of Chima: Laval's Journey,PSV,2013,Adventure,Warner Bros. Interactive Entertainment,0.01,0.09,0,0.03,0.13,64,5,6.6,8,TT Games,E10+
LEGO Legends of Chima: Laval's Journey,DS,2013,Adventure,Unknown,0,0.03,0,0,0.03,,,,,TT Games,E10+
Gray Matter,PC,2011,Adventure,DTP Entertainment,0.02,0.05,0,0.01,0.08,72,27,7.7,80,Wizarbox,T
Captain Morgane and the Golden Turtle,PC,2012,Adventure,Reef Entertainment,0,0.02,0,0,0.03,54,6,6.2,11,Wizarbox,
Captain Morgane and the Golden Turtle,DS,2012,Adventure,Reef Entertainment,0,0.02,0,0,0.02,,,,,Wizarbox,
Captain Morgane and the Golden Turtle,PS3,2012,Adventure,Reef Entertainment,0,0.02,0,0,0.02,,,,,Wizarbox,
Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0,0.01,0,0,0.01,,,,,Wizarbox,
The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,0.05,0.14,0,0.04,0.24,65,16,7.4,34,Frogwares,M
The Testament of Sherlock Holmes,PC,2012,Adventure,Focus Home Interactive,0,0.06,0,0.01,0.07,73,18,8,128,Frogwares,M
The Testament of Sherlock Holmes,X360,2012,Adventure,Focus Home Interactive,0,0.02,0,0,0.02,64,24,7.6,30,Frogwares,M
Sherlock Holmes: The Devil's Daughter,PC,2016,Adventure,Bigben Interactive,0,0.01,0,0,0.01,65,18,7.3,72,Frogwares,T
Sherlock Holmes: The Devil's Daughter,PS4,2016,Adventure,Bigben Interactive,0.01,0,0,0,0.01,70,27,6.8,64,Frogwares,T
Doctor Lautrec and the Forgotten Knights,3DS,2011,Adventure,Konami Digital Entertainment,0.07,0.05,0.03,0.01,0.16,53,19,6.1,8,WinkySoft,E10+
Brothers: A Tale of Two Sons,PS4,2015,Adventure,505 Games,0.03,0.08,0,0.02,0.14,81,10,8.6,73,Starbreeze,T
Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games,0.03,0.01,0,0,0.04,81,6,8.9,26,Starbreeze,T
L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,89,78,7.7,1010,Team Bondi,M
L.A. Noire,X360,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,89,83,7.8,893,Team Bondi,M
Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,Activision,0.11,0.09,0,0.04,0.25,,,5.9,8,WayForward,E10+
Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014,Adventure,Activision,0.11,0.07,0,0.02,0.2,,,6.4,7,WayForward,E10+
Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,2014,Adventure,Activision,0.08,0.04,0,0.01,0.13,,,,,WayForward,E10+
Goosebumps: The Game,3DS,2015,Adventure,WayForward Technologies,0.05,0,0,0.01,0.05,,,,,WayForward,E10+
Alice: Madness Returns,PS3,2011,Adventure,Electronic Arts,0.22,0.24,0.04,0.08,0.58,70,51,7.9,181,Spicy Horse,M
Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,0.27,0.14,0.04,0.04,0.5,70,67,8.1,157,Spicy Horse,M
Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0,0.1,0,0.02,0.12,75,29,8.4,559,Spicy Horse,M
How to Train Your Dragon 2,3DS,2014,Adventure,Little Orbit,0.04,0.19,0,0.02,0.25,,,,,Torus Games,E10+
How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.04,0.13,0,0.01,0.18,,,,,Torus Games,E10+
How to Train Your Dragon 2,X360,2014,Adventure,Little Orbit,0.05,0.1,0,0.01,0.17,,,2.9,7,Torus Games,E10+
How to Train Your Dragon 2,PS3,2014,Adventure,Little Orbit,0.03,0.06,0,0.02,0.1,,,,,Torus Games,E10+
How to Train Your Dragon 2,WiiU,2014,Adventure,Little Orbit,0.03,0.05,0,0.01,0.08,47,4,4.9,7,Torus Games,E10+
Kinect Rush: A Disney Pixar Adventure,X360,2012,Adventure,Microsoft Game Studios,0.38,0.15,0,0.05,0.58,68,31,5.1,15,Asobo Studio,E
The Inner World,PC,2013,Adventure,Headup Games,0,0.03,0,0,0.03,72,18,8.1,48,Headup Games,
Emily Archer and the Curse of Tutankhamun,DS,2011,Adventure,Mastertronic,0,0.02,0,0,0.03,,,,,Mastertronic,E10+
Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.8,0.06,0.26,1.63,70,98,8.1,2652,Quantic Dream,M
Mystery Case Files: The Malgrave Incident,Wii,2011,Adventure,Nintendo,0.17,0.13,0,0.03,0.32,65,26,8.2,5,Sanzaru Games,E
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,7,6.5,10,Vicious Cycle,E10+
Pac-Man and the Ghostly Adventures 2,PS3,2014,Adventure,Namco Bandai Games,0.05,0.03,0,0.02,0.09,59,11,6.3,4,Vicious Cycle,E10+
Pac-Man and the Ghostly Adventures 2,3DS,2014,Adventure,Namco Bandai Games,0.03,0.04,0,0.01,0.08,60,6,,,Vicious Cycle,E10+
Pac-Man and the Ghostly Adventures 2,WiiU,2014,Adventure,Namco Bandai Games,0.04,0.02,0,0.01,0.07,,,7,9,Vicious Cycle,E10+
